"id";"tag";"geom";"data_source"
"378";"playground";"POINT (37.6724018 55.7888425)";"OpenStreetMap"
"379";"playground";"POINT (37.598817 55.7303927)";"OpenStreetMap"
"380";"playground";"POINT (37.9723508 55.8207963)";"OpenStreetMap"
"381";"playground";"POINT (37.5673192 55.8201943)";"OpenStreetMap"
"382";"playground";"POINT (37.5666224 55.8217912)";"OpenStreetMap"
"383";"playground";"POINT (37.5612633 55.8035855)";"OpenStreetMap"
"384";"playground";"POINT (37.9418098 55.8074899)";"OpenStreetMap"
"385";"playground";"POINT (37.5921671 55.8693033)";"OpenStreetMap"
"386";"playground";"POINT (37.6001509 55.8659595)";"OpenStreetMap"
"387";"playground";"POINT (38.2758808 55.4280597)";"OpenStreetMap"
"388";"playground";"POINT (37.635459 55.7705782)";"OpenStreetMap"
"389";"playground";"POINT (37.971284 55.1825695)";"OpenStreetMap"
"390";"playground";"POINT (37.573802 55.7964173)";"OpenStreetMap"
"391";"playground";"POINT (37.8598041 55.7570491)";"OpenStreetMap"
"392";"playground";"POINT (37.8613629 55.757052)";"OpenStreetMap"
"393";"playground";"POINT (37.8613247 55.7574924)";"OpenStreetMap"
"394";"playground";"POINT (37.8604395 55.7588046)";"OpenStreetMap"
"395";"sports_centre";"POINT (37.6183608 55.6319151)";"OpenStreetMap"
"396";"sauna";"POINT (37.3295992 55.9515253)";"OpenStreetMap"
"397";"playground";"POINT (37.9703071 55.8203778)";"OpenStreetMap"
"398";"playground";"POINT (38.100933 55.6043854)";"OpenStreetMap"
"399";"playground";"POINT (38.0980349 55.6046142)";"OpenStreetMap"
"400";"playground";"POINT (38.1001653 55.6053526)";"OpenStreetMap"
"401";"playground";"POINT (38.0950202 55.6056623)";"OpenStreetMap"
"402";"playground";"POINT (38.0913366 55.6062149)";"OpenStreetMap"
"403";"playground";"POINT (38.0973323 55.6063738)";"OpenStreetMap"
"404";"playground";"POINT (38.0943988 55.60729)";"OpenStreetMap"
"405";"playground";"POINT (38.0922127 55.6074708)";"OpenStreetMap"
"406";"playground";"POINT (38.0885757 55.6070962)";"OpenStreetMap"
"407";"playground";"POINT (38.0890218 55.6075326)";"OpenStreetMap"
"408";"playground";"POINT (38.0897502 55.6076577)";"OpenStreetMap"
"409";"playground";"POINT (38.0876287 55.6077232)";"OpenStreetMap"
"410";"sports_centre";"POINT (37.8401112 55.4144423)";"OpenStreetMap"
"411";"sports_centre";"POINT (37.8366459 55.4150753)";"OpenStreetMap"
"412";"sports_centre";"POINT (37.6593086 55.8601578)";"OpenStreetMap"
"413";"playground";"POINT (37.5358225 55.6827465)";"OpenStreetMap"
"414";"sports_centre";"POINT (37.5360469 55.6830303)";"OpenStreetMap"
"415";"playground";"POINT (37.6486097 55.7704318)";"OpenStreetMap"
"416";"playground";"POINT (37.4503273 55.864257)";"OpenStreetMap"
"417";"playground";"POINT (38.0578443 55.9042797)";"OpenStreetMap"
"418";"playground";"POINT (37.987943 55.9232022)";"OpenStreetMap"
"419";"park";"POINT (37.7568591 55.7747122)";"OpenStreetMap"
"420";"playground";"POINT (37.1815997 55.8397875)";"OpenStreetMap"
"421";"sports_centre";"POINT (37.4558024 55.7917789)";"OpenStreetMap"
"422";"playground";"POINT (37.4552459 55.7925916)";"OpenStreetMap"
"423";"playground";"POINT (37.5860211 55.8528748)";"OpenStreetMap"
"424";"playground";"POINT (37.5886588 55.8532248)";"OpenStreetMap"
"425";"playground";"POINT (37.5234824 55.6422938)";"OpenStreetMap"
"426";"playground";"POINT (37.5115688 55.6418628)";"OpenStreetMap"
"427";"playground";"POINT (37.5212561 55.641555)";"OpenStreetMap"
"428";"sports_centre";"POINT (37.5656344 55.7670727)";"OpenStreetMap"
"429";"playground";"POINT (37.4427458 55.7332839)";"OpenStreetMap"
"430";"playground";"POINT (37.441571 55.7340782)";"OpenStreetMap"
"431";"playground";"POINT (37.4414852 55.7334349)";"OpenStreetMap"
"432";"sauna";"POINT (37.4528871 55.7896866)";"OpenStreetMap"
"433";"playground";"POINT (37.4356775 55.7407986)";"OpenStreetMap"
"434";"playground";"POINT (37.437024 55.7405917)";"OpenStreetMap"
"435";"playground";"POINT (37.4346958 55.7416668)";"OpenStreetMap"
"436";"playground";"POINT (37.4347441 55.7404015)";"OpenStreetMap"
"437";"playground";"POINT (37.8207162 55.7104977)";"OpenStreetMap"
"438";"playground";"POINT (37.8771101 55.6881353)";"OpenStreetMap"
"439";"playground";"POINT (37.8776277 55.687216)";"OpenStreetMap"
"440";"playground";"POINT (37.8762333 55.6874913)";"OpenStreetMap"
"441";"playground";"POINT (37.4571827 55.7839455)";"OpenStreetMap"
"442";"playground";"POINT (37.4587113 55.7846091)";"OpenStreetMap"
"443";"playground";"POINT (37.5986686 55.6707784)";"OpenStreetMap"
"444";"playground";"POINT (37.6003201 55.6723303)";"OpenStreetMap"
"445";"playground";"POINT (37.5994204 55.672657)";"OpenStreetMap"
"446";"playground";"POINT (37.5988034 55.6733041)";"OpenStreetMap"
"447";"playground";"POINT (37.6020028 55.6738357)";"OpenStreetMap"
"448";"playground";"POINT (37.4384221 55.7355319)";"OpenStreetMap"
"449";"playground";"POINT (37.4351763 55.7374044)";"OpenStreetMap"
"450";"sports_centre";"POINT (37.3181109 55.9420033)";"OpenStreetMap"
"451";"playground";"POINT (37.6398361 55.77053)";"OpenStreetMap"
"452";"playground";"POINT (37.639371 55.7705518)";"OpenStreetMap"
"453";"playground";"POINT (37.9776116 55.9401317)";"OpenStreetMap"
"454";"playground";"POINT (37.9728295 55.9416819)";"OpenStreetMap"
"455";"sauna";"POINT (38.2158785 55.5726934)";"OpenStreetMap"
"456";"sports_centre";"POINT (37.5093942 55.7174485)";"OpenStreetMap"
"457";"playground";"POINT (37.9262203 56.0768904)";"OpenStreetMap"
"458";"playground";"POINT (37.9264499 56.077966)";"OpenStreetMap"
"459";"playground";"POINT (37.9249367 56.0780141)";"OpenStreetMap"
"460";"playground";"POINT (37.9248055 56.0789523)";"OpenStreetMap"
"461";"fitness_centre";"POINT (37.9906979 55.9255711)";"OpenStreetMap"
"462";"playground";"POINT (37.594575 55.6273599)";"OpenStreetMap"
"463";"playground";"POINT (37.596243 55.6283787)";"OpenStreetMap"
"464";"playground";"POINT (37.5976209 55.6290422)";"OpenStreetMap"
"465";"playground";"POINT (37.5990781 55.6309337)";"OpenStreetMap"
"466";"playground";"POINT (37.5998615 55.6317087)";"OpenStreetMap"
"467";"playground";"POINT (37.5993317 55.6331743)";"OpenStreetMap"
"468";"playground";"POINT (37.6009918 55.6332923)";"OpenStreetMap"
"469";"playground";"POINT (37.6006835 55.6337648)";"OpenStreetMap"
"470";"playground";"POINT (37.3124554 55.8717592)";"OpenStreetMap"
"471";"swimming_pool";"POINT (37.2261549 55.9869226)";"OpenStreetMap"
"472";"pitch";"POINT (37.5963913 55.6280772)";"OpenStreetMap"
"473";"playground";"POINT (37.9729525 55.8285784)";"OpenStreetMap"
"474";"playground";"POINT (37.5703008 55.6629432)";"OpenStreetMap"
"475";"playground";"POINT (37.9256595 56.0799527)";"OpenStreetMap"
"476";"playground";"POINT (37.9269254 56.0809951)";"OpenStreetMap"
"477";"playground";"POINT (37.9247707 56.0810926)";"OpenStreetMap"
"478";"sports_centre";"POINT (37.8076714 55.9666629)";"OpenStreetMap"
"479";"playground";"POINT (37.6357798 55.7705436)";"OpenStreetMap"
"480";"fitness_centre";"POINT (37.5433812 55.5479937)";"OpenStreetMap"
"481";"playground";"POINT (37.5966933 55.5936561)";"OpenStreetMap"
"482";"playground";"POINT (37.598538 55.5926536)";"OpenStreetMap"
"483";"playground";"POINT (37.5977655 55.5912168)";"OpenStreetMap"
"484";"playground";"POINT (37.5908994 55.5926307)";"OpenStreetMap"
"485";"playground";"POINT (37.595491 55.5916048)";"OpenStreetMap"
"486";"playground";"POINT (37.5925835 55.5920473)";"OpenStreetMap"
"487";"playground";"POINT (37.4153962 55.8494198)";"OpenStreetMap"
"488";"sports_centre";"POINT (37.3280328 55.8077926)";"OpenStreetMap"
"489";"playground";"POINT (37.2994533 55.839072)";"OpenStreetMap"
"490";"playground";"POINT (37.6540367 55.6293586)";"OpenStreetMap"
"491";"playground";"POINT (37.7355699 55.7860465)";"OpenStreetMap"
"492";"playground";"POINT (37.7353154 55.785535)";"OpenStreetMap"
"493";"playground";"POINT (37.5825546 55.8003428)";"OpenStreetMap"
"494";"playground";"POINT (37.9305444 56.077592)";"OpenStreetMap"
"495";"sports_centre";"POINT (37.5685399 55.4063086)";"OpenStreetMap"
"496";"playground";"POINT (37.3538661 55.727809)";"OpenStreetMap"
"497";"sports_centre";"POINT (37.7050486 55.7904773)";"OpenStreetMap"
"498";"playground";"POINT (37.6448294 55.6816009)";"OpenStreetMap"
"499";"playground";"POINT (37.6535063 55.67876)";"OpenStreetMap"
"500";"playground";"POINT (37.6493524 55.6802591)";"OpenStreetMap"
"501";"playground";"POINT (37.6619217 55.6800932)";"OpenStreetMap"
"502";"playground";"POINT (37.6503292 55.6807094)";"OpenStreetMap"
"503";"playground";"POINT (37.6621491 55.6807992)";"OpenStreetMap"
"504";"playground";"POINT (37.651229 55.6822694)";"OpenStreetMap"
"505";"playground";"POINT (37.640226 55.6825858)";"OpenStreetMap"
"506";"playground";"POINT (37.6390631 55.7751661)";"OpenStreetMap"
"507";"fitness_centre";"POINT (37.5115703 55.6434333)";"OpenStreetMap"
"508";"playground";"POINT (37.6493443 55.7732999)";"OpenStreetMap"
"509";"playground";"POINT (37.9275892 56.0820138)";"OpenStreetMap"
"510";"fitness_station";"POINT (37.5670492 55.8084066)";"OpenStreetMap"
"511";"pitch";"POINT (37.5671261 55.808493)";"OpenStreetMap"
"512";"playground";"POINT (37.5107204 55.6434993)";"OpenStreetMap"
"513";"playground";"POINT (37.7965186 55.7122207)";"OpenStreetMap"
"514";"playground";"POINT (37.6284845 55.7704957)";"OpenStreetMap"
"515";"playground";"POINT (37.6347682 55.7714539)";"OpenStreetMap"
"516";"playground";"POINT (37.5653202 55.8022786)";"OpenStreetMap"
"517";"sports_centre";"POINT (37.7634802 55.4520405)";"OpenStreetMap"
"518";"playground";"POINT (37.6779887 55.8890735)";"OpenStreetMap"
"519";"playground";"POINT (37.6769572 55.8893331)";"OpenStreetMap"
"520";"playground";"POINT (37.6756513 55.8925455)";"OpenStreetMap"
"521";"playground";"POINT (37.6630625 55.8832618)";"OpenStreetMap"
"522";"playground";"POINT (37.671794 55.8860722)";"OpenStreetMap"
"523";"sports_centre";"POINT (37.5048555 55.8224561)";"OpenStreetMap"
"524";"sports_centre";"POINT (37.5047742 55.8225544)";"OpenStreetMap"
"525";"playground";"POINT (37.1882922 55.9883295)";"OpenStreetMap"
"526";"ice_rink";"POINT (37.1849342 55.9859203)";"OpenStreetMap"
"527";"playground";"POINT (37.1270939 55.8546509)";"OpenStreetMap"
"528";"pitch";"POINT (37.6648032 55.7975429)";"OpenStreetMap"
"529";"playground";"POINT (37.2366964 56.038736)";"OpenStreetMap"
"530";"playground";"POINT (37.9343722 55.7900825)";"OpenStreetMap"
"531";"playground";"POINT (37.6819864 55.8685597)";"OpenStreetMap"
"532";"playground";"POINT (37.8195442 55.918214)";"OpenStreetMap"
"533";"playground";"POINT (37.8213695 55.9178634)";"OpenStreetMap"
"534";"playground";"POINT (37.8212622 55.9170277)";"OpenStreetMap"
"535";"sports_centre";"POINT (37.9310805 55.7918738)";"OpenStreetMap"
"536";"playground";"POINT (37.9985284 55.7473236)";"OpenStreetMap"
"537";"playground";"POINT (37.9967172 55.7473636)";"OpenStreetMap"
"538";"playground";"POINT (37.7065903 55.8703219)";"OpenStreetMap"
"539";"playground";"POINT (37.7070805 55.8722363)";"OpenStreetMap"
"540";"fitness_centre";"POINT (37.8581169 55.7529406)";"OpenStreetMap"
"541";"sports_centre";"POINT (37.8524521 55.7543685)";"OpenStreetMap"
"542";"sports_centre";"POINT (37.8451297 55.7650988)";"OpenStreetMap"
"543";"playground";"POINT (38.0372043 55.7214747)";"OpenStreetMap"
"544";"playground";"POINT (38.0366429 55.7235059)";"OpenStreetMap"
"545";"sports_centre";"POINT (37.7044817 55.8672581)";"OpenStreetMap"
"546";"playground";"POINT (37.8227721 55.9182634)";"OpenStreetMap"
"547";"playground";"POINT (37.8190033 55.9185247)";"OpenStreetMap"
"548";"playground";"POINT (37.639678 55.7689635)";"OpenStreetMap"
"549";"playground";"POINT (37.6214581 55.6992562)";"OpenStreetMap"
"550";"playground";"POINT (37.8017408 55.7465827)";"OpenStreetMap"
"551";"playground";"POINT (37.9926672 55.7463167)";"OpenStreetMap"
"552";"playground";"POINT (37.9609159 55.7292158)";"OpenStreetMap"
"553";"playground";"POINT (37.4083335 55.7451181)";"OpenStreetMap"
"554";"playground";"POINT (37.4082584 55.7456405)";"OpenStreetMap"
"555";"playground";"POINT (37.4082316 55.7459726)";"OpenStreetMap"
"556";"playground";"POINT (37.6684284 55.575455)";"OpenStreetMap"
"557";"playground";"POINT (37.6673041 55.5761534)";"OpenStreetMap"
"558";"playground";"POINT (37.6636243 55.5779773)";"OpenStreetMap"
"559";"playground";"POINT (37.6650509 55.5780803)";"OpenStreetMap"
"560";"playground";"POINT (37.6660997 55.579771)";"OpenStreetMap"
"561";"playground";"POINT (37.6655753 55.5806176)";"OpenStreetMap"
"562";"playground";"POINT (37.6670947 55.5776476)";"OpenStreetMap"
"563";"playground";"POINT (37.5630158 56.1335031)";"OpenStreetMap"
"564";"playground";"POINT (37.553133 55.745687)";"OpenStreetMap"
"565";"playground";"POINT (37.5552564 55.7457672)";"OpenStreetMap"
"566";"playground";"POINT (38.016561 55.7405112)";"OpenStreetMap"
"567";"playground";"POINT (38.016105 55.7399948)";"OpenStreetMap"
"568";"playground";"POINT (38.220743 55.7155811)";"OpenStreetMap"
"569";"playground";"POINT (38.2210648 55.7152154)";"OpenStreetMap"
"570";"playground";"POINT (38.2160974 55.7185816)";"OpenStreetMap"
"571";"playground";"POINT (38.2145792 55.718929)";"OpenStreetMap"
"572";"playground";"POINT (38.2201421 55.7178352)";"OpenStreetMap"
"573";"fitness_centre";"POINT (37.7871528 55.7209458)";"OpenStreetMap"
"574";"playground";"POINT (37.920882 55.6874253)";"OpenStreetMap"
"575";"playground";"POINT (38.2089659 55.7154715)";"OpenStreetMap"
"576";"playground";"POINT (37.5845587 55.6592714)";"OpenStreetMap"
"577";"playground";"POINT (37.5836371 55.6598127)";"OpenStreetMap"
"578";"playground";"POINT (37.6795072 55.7980429)";"OpenStreetMap"
"579";"playground";"POINT (37.6367799 55.7417831)";"OpenStreetMap"
"580";"playground";"POINT (37.635986 55.7408288)";"OpenStreetMap"
"581";"playground";"POINT (37.8012542 55.5976329)";"OpenStreetMap"
"582";"sports_centre";"POINT (37.8699385 55.9124815)";"OpenStreetMap"
"583";"playground";"POINT (37.4346696 55.8249902)";"OpenStreetMap"
"584";"playground";"POINT (37.5500912 55.6365298)";"OpenStreetMap"
"585";"playground";"POINT (37.5663582 55.6405533)";"OpenStreetMap"
"586";"playground";"POINT (37.8368769 55.7370571)";"OpenStreetMap"
"587";"playground";"POINT (37.556732 55.5496416)";"OpenStreetMap"
"588";"playground";"POINT (38.0224264 55.729436)";"OpenStreetMap"
"589";"playground";"POINT (37.9648217 55.7271191)";"OpenStreetMap"
"590";"playground";"POINT (37.9669086 55.7279722)";"OpenStreetMap"
"591";"playground";"POINT (37.9649719 55.7259379)";"OpenStreetMap"
"592";"playground";"POINT (37.9664075 55.7259681)";"OpenStreetMap"
"593";"playground";"POINT (37.814885 55.7075913)";"OpenStreetMap"
"594";"playground";"POINT (37.8172936 55.7099306)";"OpenStreetMap"
"595";"playground";"POINT (37.8173258 55.710396)";"OpenStreetMap"
"596";"playground";"POINT (37.9840846 55.7926076)";"OpenStreetMap"
"597";"playground";"POINT (37.0775831 55.551152)";"OpenStreetMap"
"598";"playground";"POINT (37.6254 55.7686111)";"OpenStreetMap"
"599";"playground";"POINT (37.9623385 55.7287695)";"OpenStreetMap"
"600";"playground";"POINT (37.9657235 55.7278512)";"OpenStreetMap"
"601";"playground";"POINT (37.9632612 55.7273769)";"OpenStreetMap"
"602";"playground";"POINT (37.418479 55.7282913)";"OpenStreetMap"
"603";"playground";"POINT (37.209434 55.7285267)";"OpenStreetMap"
"604";"playground";"POINT (37.6240622 55.7722516)";"OpenStreetMap"
"605";"pitch";"POINT (37.9844706 55.7438321)";"OpenStreetMap"
"606";"pitch";"POINT (37.9844254 55.7439074)";"OpenStreetMap"
"607";"sports_centre";"POINT (37.8523853 55.733628)";"OpenStreetMap"
"608";"playground";"POINT (37.83879 55.9252092)";"OpenStreetMap"
"609";"playground";"POINT (37.64824 55.7661516)";"OpenStreetMap"
"610";"playground";"POINT (38.0590725 55.9103488)";"OpenStreetMap"
"611";"playground";"POINT (37.4370019 55.8633316)";"OpenStreetMap"
"612";"playground";"POINT (37.245091 55.8300788)";"OpenStreetMap"
"613";"fitness_station";"POINT (37.2105821 55.9852496)";"OpenStreetMap"
"614";"playground";"POINT (37.7653853 55.6753058)";"OpenStreetMap"
"615";"fitness_centre";"POINT (38.0026332 55.9313332)";"OpenStreetMap"
"616";"playground";"POINT (37.6491525 55.7711368)";"OpenStreetMap"
"617";"playground";"POINT (37.6366678 55.8132702)";"OpenStreetMap"
"618";"playground";"POINT (37.642791 55.7740183)";"OpenStreetMap"
"619";"playground";"POINT (37.6432242 55.7762218)";"OpenStreetMap"
"620";"playground";"POINT (37.6364916 55.7628)";"OpenStreetMap"
"621";"sports_centre";"POINT (37.608037 55.7897225)";"OpenStreetMap"
"622";"swimming_pool";"POINT (37.6081901 55.7897395)";"OpenStreetMap"
"623";"playground";"POINT (37.3982739 55.8892076)";"OpenStreetMap"
"624";"playground";"POINT (37.1259326 55.8620306)";"OpenStreetMap"
"625";"playground";"POINT (37.1249697 55.8626439)";"OpenStreetMap"
"626";"playground";"POINT (37.1270172 55.8621889)";"OpenStreetMap"
"627";"playground";"POINT (37.1242856 55.8601555)";"OpenStreetMap"
"628";"playground";"POINT (37.1255585 55.8604633)";"OpenStreetMap"
"629";"sports_centre";"POINT (37.5874211 55.7438621)";"OpenStreetMap"
"630";"playground";"POINT (37.620942 55.5661062)";"OpenStreetMap"
"631";"playground";"POINT (37.4134652 55.8878085)";"OpenStreetMap"
"632";"playground";"POINT (37.4060381 55.8892255)";"OpenStreetMap"
"633";"playground";"POINT (37.3953915 55.8038369)";"OpenStreetMap"
"634";"playground";"POINT (37.3962551 55.8031886)";"OpenStreetMap"
"635";"playground";"POINT (37.3971671 55.8041082)";"OpenStreetMap"
"636";"playground";"POINT (37.9204161 55.825819)";"OpenStreetMap"
"637";"playground";"POINT (38.8537752 56.1167834)";"OpenStreetMap"
"638";"playground";"POINT (37.3025998 55.6634632)";"OpenStreetMap"
"639";"playground";"POINT (37.3038382 55.8382796)";"OpenStreetMap"
"640";"playground";"POINT (37.3048693 55.8385771)";"OpenStreetMap"
"641";"playground";"POINT (37.7079957 55.7947308)";"OpenStreetMap"
"642";"playground";"POINT (37.7061451 55.7947532)";"OpenStreetMap"
"643";"playground";"POINT (37.7083563 55.7901935)";"OpenStreetMap"
"644";"playground";"POINT (37.7086418 55.7908875)";"OpenStreetMap"
"645";"playground";"POINT (37.3168346 55.8200901)";"OpenStreetMap"
"646";"playground";"POINT (37.558542 55.7989953)";"OpenStreetMap"
"647";"playground";"POINT (37.7896052 55.7908076)";"OpenStreetMap"
"648";"playground";"POINT (37.7895892 55.7891925)";"OpenStreetMap"
"649";"playground";"POINT (37.3044518 55.8347936)";"OpenStreetMap"
"650";"pitch";"POINT (37.7680686 55.7382542)";"OpenStreetMap"
"651";"pitch";"POINT (37.7685326 55.7383025)";"OpenStreetMap"
"652";"pitch";"POINT (37.4493396 55.8025722)";"OpenStreetMap"
"653";"fitness_centre";"POINT (37.4659634 55.8201163)";"OpenStreetMap"
"654";"playground";"POINT (37.4646383 55.8193632)";"OpenStreetMap"
"655";"playground";"POINT (37.6653338 55.7652203)";"OpenStreetMap"
"656";"playground";"POINT (37.3122474 55.8358565)";"OpenStreetMap"
"657";"playground";"POINT (37.6447249 55.7768168)";"OpenStreetMap"
"658";"dog_park";"POINT (37.6451702 55.7771928)";"OpenStreetMap"
"659";"playground";"POINT (37.3012792 55.8310838)";"OpenStreetMap"
"660";"playground";"POINT (37.6358137 55.8092013)";"OpenStreetMap"
"661";"playground";"POINT (37.5072275 55.7452502)";"OpenStreetMap"
"662";"playground";"POINT (37.5080784 55.7457479)";"OpenStreetMap"
"663";"playground";"POINT (37.5107536 55.7460484)";"OpenStreetMap"
"664";"playground";"POINT (37.5086402 55.7474102)";"OpenStreetMap"
"665";"playground";"POINT (37.5079783 55.7474884)";"OpenStreetMap"
"666";"playground";"POINT (38.7788408 55.8800178)";"OpenStreetMap"
"667";"playground";"POINT (38.7787934 55.8858473)";"OpenStreetMap"
"668";"sports_centre";"POINT (37.9005659 55.6980118)";"OpenStreetMap"
"669";"playground";"POINT (37.6517967 55.8933558)";"OpenStreetMap"
"670";"playground";"POINT (37.6542554 55.8931812)";"OpenStreetMap"
"671";"playground";"POINT (37.6558245 55.891232)";"OpenStreetMap"
"672";"playground";"POINT (37.6537619 55.8927135)";"OpenStreetMap"
